Year_Month,R1-RF,R2-RF,R3-RF,R4-RF,R5-RF,CMA,EG,HML,IA,ME,MOM,Mkt-RF,RMW,ROE,SMB
2017-11,2.026248634963004,2.4377596803176216,3.0029446186472653,3.3626227466745506,3.825920065586787,-0.05,1.165,-0.03,-0.4945,0.2127,-0.87,3.12,3.16,1.8841,-0.33
2017-12,1.1807487759068491,1.7452750423510368,2.399669954957319,3.0140315519476726,3.582544669499778,1.69,-1.0643,0.06,1.7408,-0.9107,-1.54,1.06,0.74,0.3386,-1.07
2018-01,1.0379206955506515,1.0379206955506293,1.3090222230654236,1.4553265411350136,1.6181622894000913,-0.96,2.5698,-1.29,-1.2905,-2.7667,4.05,5.57,-0.76,-1.2835,-3.18
2018-02,-2.017614403887648,-2.0176144038876362,-1.7614440764336725,-1.6201481928967765,-1.4859643936275935,-2.37,4.466,-1.04,-1.6974,0.183,3.58,-3.65,0.52,-0.7709,0.32
2018-03,2.0538079365660535,2.0538079365660757,2.330739213830945,2.67511861055466,3.0247638939598356,0.01,0.463,-0.21,-0.1097,2.8019,-1.13,-2.35,-0.46,0.1504,3.59
2018-04,0.6518158104179396,0.6518158104179618,0.9137352737523431,1.1722515150188584,1.4407691993468652,1.3,-0.8221,0.54,1.586,0.2757,0.36,0.28,-2.42,-0.0324,0.93
2018-05,0.8258159756695815,0.825815975669604,1.1995291168679656,1.6372415462372403,2.1312992081515447,-1.5,2.3324,-3.2,-0.9636,4.9641,3.89,2.65,-2.04,-1.7547,4.73
2018-06,1.5075607130127522,1.5075607130127966,1.7661509460599478,1.997698514174513,2.224890452848689,0.24,0.0872,-2.34,-0.3929,0.6134,-2.35,0.48,0.79,1.4065,0.8
2018-07,1.1822441682890086,1.1822441682890086,1.4300188999039334,1.617956335068165,1.8233280994615564,0.35,1.4064,0.47,0.4681,-1.3017,-1.41,3.19,1.56,1.9791,-1.93
2018-08,-0.9803752961711608,-0.9803752961711275,-0.7251450163849492,-0.45956377873820986,-0.1973372208720357,-2.7,4.167,-3.94,-2.4129,1.5016,5.29,3.44,-0.31,0.3628,0.64
2018-09,-1.427224642255137,-1.427224642255148,-1.2421974988326365,-1.1690648608158216,-1.112379412495995,1.29,0.9718,-1.7,1.45,-3.1009,0.04,0.06,0.63,0.7193,-2.48
2018-10,-1.9452459540390863,-1.9452459540390752,-1.6922882603475728,-1.577321165641775,-1.4653261949627114,3.59,-0.7543,3.4,4.1724,-4.7513,-1.99,-7.68,0.94,1.2653,-4.46
2018-11,2.995137662948124,2.995137662948124,3.2161191875504502,3.360357116105453,3.4921975848363895,0.39,2.7784,0.3,-0.9826,-0.7807,-1.37,1.69,-0.55,0.6932,-0.77
2018-12,-5.209646448288397,-5.209646448288397,-4.853662697932015,-4.641578042561211,-4.459768525823049,0.21,2.4925,-1.84,-0.8421,-3.0346,2.11,-9.57,-0.02,1.2754,-2.88
2019-01,4.3967839217148965,5.358645015094242,6.145900471557874,7.073099226386547,8.125521523551214,-1.51,-7.1445,-0.46,-0.9971,2.0507,-8.68,8.4,-0.8,-3.9593,3.03
2019-02,2.098741739383272,2.791651759654148,3.515351581714168,4.198448566225801,4.949727284002406,-1.59,1.3807,-2.67,-2.5881,1.1925,0.86,3.4,0.12,0.527,1.74
2019-03,2.5218345946332,2.9378864995408773,3.326322925085036,3.720317987682066,4.040369027657765,-0.95,0.6648,-4.17,-0.4832,-3.4388,2.21,1.1,0.9,0.0942,-3.51
2019-04,1.5858640845357144,2.102430827405265,2.3928101449699914,2.6651971446046687,2.932462663161627,-2.22,1.0612,2.15,-2.4268,-0.2524,-2.97,3.97,1.61,1.8378,-1.17
2019-05,-0.1835695228476385,0.4494560485529755,1.142657789422285,1.686992979540291,2.201154659090964,1.77,0.171,-2.37,1.5221,-1.9174,7.56,-6.94,-0.46,0.6472,-1.59
2019-06,3.595633677390444,3.9480660992645267,4.222983209606615,4.4776180612403875,4.67504798012133,-0.44,-0.4102,-0.71,-0.2681,-0.43,-2.3,6.93,0.9,-0.1339,0.37
2019-07,1.6474987033551671,2.484533658389522,3.054205566902969,3.6865076432106583,4.320561859564421,0.36,1.3001,0.48,0.1745,-1.6351,2.89,1.19,-0.08,0.4834,-1.78
2019-08,1.4641208945193096,2.351295350086362,3.411074153727305,4.379251797296839,5.218783328570535,-0.68,1.5138,-4.78,-1.0153,-4.209,6.92,-2.58,0.56,1.8765,-3.24
2019-09,0.43249970098633533,0.30575442286027393,0.07943472465388418,-0.12086365598937598,-0.3135860175895376,3.37,-1.8618,6.75,2.9758,1.4364,-6.81,1.43,1.84,1.7112,0.27
2019-10,0.24660674798587148,0.6439724240192836,1.0351679373772398,1.3697891034293577,1.7837563043739562,-0.96,1.9432,-1.91,-0.6405,0.823,0.15,2.06,0.44,0.8396,0.26
2019-11,0.829400727512395,1.5805228212999323,2.5987207375751753,3.611275589029259,4.622095579340688,-1.24,-0.6352,-2.02,-1.0307,0.0017,-2.66,3.87,-1.59,-1.3054,0.44
2019-12,2.9477804168385924,2.9815832207781123,2.8492665598370004,2.753596224859962,2.7281393566642342,1.24,-0.7662,1.75,1.8016,1.3017,-1.77,2.77,0.01,-1.2858,0.97
2020-01,-2.273061494750087,-2.109695525729519,-1.3945214027204087,-0.6745091580326911,0.024688576821548902,-2.32,2.4581,-6.25,-2.3964,-4.7449,5.98,-0.11,-1.17,-0.4568,-4.38
2020-02,-8.806471458130828,-8.622901900778524,-7.818841082362318,-7.008622376956977,-6.200785596192295,-2.51,1.5515,-3.81,-2.2206,-1.3723,-0.4,-8.13,-1.47,-0.4626,0.04
2020-03,-19.109866283575617,-18.95500424313581,-18.27735807483333,-17.595626688522817,-16.963759213712105,1.24,11.9071,-13.87,2.1202,-8.4075,7.97,-13.39,-1.57,5.8395,-8.28
2020-04,17.07258766038342,17.2026587168979,17.769934431492395,18.337547698747404,18.975730934349897,-1.0,-2.7459,-1.33,-0.1436,3.3984,-5.23,13.65,2.72,-1.9135,2.56
2020-05,6.7806830149101485,6.979570042660742,7.8489845119397375,8.722196974799656,9.603901695721893,-3.26,0.7014,-4.88,-3.7099,2.4777,0.43,5.58,0.95,-0.6115,1.97
2020-06,2.991034668642966,3.129574054635719,3.734121023846514,4.339574577113802,4.944381496459792,0.54,1.6956,-2.2,0.2574,2.2921,-0.73,2.46,0.09,1.1653,1.96
2020-07,4.849351158952752,5.099050065032972,6.192991857670748,7.2956669424209855,8.405197677799968,1.02,1.3992,-1.41,-1.3813,-1.2545,7.61,5.77,0.41,3.3555,-3.2
2020-08,5.062199583168491,5.244777739544259,6.042821696764688,6.844227941360747,7.6458414701749735,-1.19,-1.6697,-2.97,-2.9853,-2.0267,0.55,7.63,4.28,-0.7089,-0.89
2020-09,-3.3301084314126825,-3.1663091990781442,-2.450409070807514,-1.7315937077892596,-1.032190948258617,-1.85,0.8072,-2.71,-2.5136,0.592,3.12,-3.63,-1.36,1.1375,0.01
2020-10,1.3797281605243616,1.4377555456450908,1.6898674810218883,1.940562120765409,2.169278712040578,-0.78,0.0726,4.25,-0.4067,2.6025,-3.05,-2.1,-0.83,-2.6512,4.64
2020-11,18.647610937070922,20.24974727347297,27.229779613841938,34.20059865053333,41.26100610074302,1.4,-9.8294,2.09,3.1876,4.1354,-12.43,12.47,-2.2,-14.3089,7.11
2020-12,6.202585646373148,6.295031131358541,6.697771811477126,7.100034532746745,7.531167040789465,-0.12,-1.0062,-1.51,-2.7157,4.2013,-2.32,4.63,-1.96,-4.1575,4.79
2021-01,2.196750990960238,2.9289440580785744,3.73889836447192,4.654404537368583,5.612818214036629,4.94,-7.1561,3.01,6.4987,8.2266,4.5,-0.03,-3.78,-1.9992,6.94
2021-02,0.0359190642128526,0.6572626084569766,1.3059647479963132,1.9542059417014144,2.6522782452216065,-1.94,-5.6844,7.15,-0.6657,4.3707,-7.89,2.78,0.39,-6.1829,4.54
2021-03,4.561918708690893,5.182485150658089,5.875959944485709,6.5520786442432755,7.262205268203536,3.42,-1.4957,7.39,4.6803,-0.6519,-6.14,3.08,6.36,4.4253,-0.88
2021-04,3.090216397719181,3.658639171117839,4.115400959762527,4.515820761562805,4.968794742928906,-2.7,2.1599,-0.95,-3.3593,-3.0234,1.16,4.93,2.44,2.2228,-3.16
2021-05,0.8196066248743028,1.4755496878424257,2.187266895904716,2.8197030670352063,3.619619651949435,3.04,-1.5652,7.09,4.4315,1.5281,0.88,0.29,2.45,2.5653,1.22
2021-06,2.0423757680226418,2.5966274614587004,3.0742491075506084,3.5979672514468763,4.061394008944519,-0.94,3.6784,-7.87,-2.5541,-0.1273,2.2,2.75,-2.14,-1.2674,-0.34
2021-07,1.5937163857073555,2.110369170637938,2.5781907079560185,3.021077618601886,3.2687647988158375,-0.52,5.3209,-1.78,-1.5395,-3.0131,-2.28,1.27,5.46,7.473,-4.61
2021-08,2.2349828490888957,2.4687522944256024,2.716741950216961,3.076274975041926,3.2689753819082457,-1.79,2.3736,-0.15,-2.054,-0.7712,2.45,2.91,-0.28,1.2468,-0.68
2021-09,-1.9935522177548792,-1.641591395488451,-1.3368824611618924,-1.1552752419932255,-1.0466187478827549,2.1,-4.6872,5.08,3.2832,0.7796,1.49,-4.37,-1.96,-1.7584,1.12
2021-10,2.6992176398358936,3.5183046018316677,4.230886664294298,4.870285501662219,5.653729951159536,-1.45,3.3914,-0.49,-2.2802,-1.9889,3.19,6.65,1.66,3.3116,-2.7
2021-11,-0.1452131232582365,0.8311008860907743,1.9462738551196737,3.1072748679915607,4.319643285216079,1.73,4.796,-0.45,-0.3591,-0.6214,0.88,-1.55,7.2,8.3907,-1.77
2021-12,4.900089973969467,5.08569186125558,5.224004832268857,5.267949109526814,5.287770622113363,4.4,1.2502,3.26,5.2655,-0.5947,-2.6,3.1,4.91,3.7494,-0.8
2022-01,-1.3514676960305172,-1.3534777306083878,-1.355358830807818,-0.827525478109703,-0.2078438976465424,7.72,-3.3889,12.75,10.3845,-3.734,-2.6,-6.25,0.84,0.7958,-4.06
2022-02,4.3373983692360785,4.335207645420769,4.333155658856569,4.507551672434862,5.011991011152617,3.12,-4.2422,3.08,3.6933,3.1876,1.76,-2.29,-2.09,-2.3836,2.92
2022-03,4.664348132980311,4.664977300091254,4.665572456913546,4.737621289032257,4.655764197444222,3.14,-1.4303,-1.81,3.2339,-1.8472,3.01,3.05,-1.53,-0.112,-2.17
2022-04,-1.7553106951874853,-1.753920040829494,-1.7526143304536956,-1.0126963835196967,0.0152158777628519,5.89,0.0161,6.17,6.0285,0.8844,4.87,-9.46,3.52,4.6841,-0.39
2022-05,0.11408353125352491,0.114951675422611,0.11576710342333321,1.1059148768429028,2.0500473524781095,3.97,1.2622,8.39,5.733,0.807,2.43,-0.34,1.56,1.064,-0.06
2022-06,-1.575643122117305,-1.5786753234019744,-1.5815239427129544,-1.208536125464472,-0.7697157835277091,-4.69,1.4046,-5.97,-5.6119,0.6968,0.75,-8.43,1.81,1.0063,1.3
2022-07,1.0323557056481822,1.035436472631548,1.0383294399659928,1.255938015690119,1.7156218191325536,-6.83,2.3743,-4.05,-5.596,0.2844,-3.95,9.57,0.82,-2.0623,1.82
2022-08,-2.2184461660531993,-2.218847052101146,-2.219218336304517,-1.4607654029322168,-0.556437388874985,1.29,-3.4257,0.29,2.7022,1.4702,2.04,-3.77,-4.75,-2.6136,1.52
2022-09,-3.0919246376497664,-3.093449828773119,-3.09488552569228,-2.5310932764026948,-2.260664475684636,-0.8,1.6949,0.05,-0.3029,-1.7464,3.51,-9.35,-1.51,1.1599,-1.05
2022-10,4.472905885559083,4.473993626575564,4.475018658069937,5.605398206946074,7.146394725860757,6.64,-0.895,8.01,7.5208,4.8084,3.96,7.83,3.34,5.1531,1.89
2022-11,1.6358556433926263,1.6388607645276956,1.6416752112571888,1.9186585536879255,2.423919396498632,3.18,1.3382,1.38,2.1134,-2.3135,-1.98,4.6,6.38,2.5263,-2.74
2022-12,-1.6076448065990652,-1.609464150248011,-1.6111705631935234,-1.3067254516717894,-0.8314085402130553,4.2,-0.4092,1.37,3.9516,0.3653,4.55,-6.41,0.25,-0.4662,-0.15
2023-01,2.324054678092918,2.9833520593622267,3.882385732886823,4.973636684389621,6.170059928416,-4.47,-2.0987,-4.01,-5.4623,4.7247,-16.01,6.65,-2.44,-4.2413,4.41
2023-02,-1.4068113960992987,-1.0150481145911814,-0.21915395573336863,0.37285250419967914,0.9124677943216655,-1.33,1.9794,-0.81,-1.3424,-0.1313,0.15,-2.58,1.01,2.9243,0.66
2023-03,1.5817053819327458,2.3185955496478,3.0773313687309893,3.7142464764731424,4.157100885246661,-2.37,6.312,-8.85,-3.2743,-7.7886,-2.47,2.51,2.24,1.1849,-6.94
2023-04,1.2663076795648434,1.592787694644843,1.7455323427066296,2.057633009131782,2.324913639041909,2.86,-0.5297,-0.04,3.0871,-1.9674,1.62,0.61,2.42,-1.0976,-2.56
2023-05,-2.082367833830396,-1.202891826181613,-0.051728032541049296,1.0818812447561714,2.170312504328225,-7.22,1.7062,-7.72,-6.9667,-1.7025,-0.63,0.35,-1.81,-1.1789,-0.38
2023-06,3.1972143793304713,3.7203537496171895,4.686040460047702,5.623769225857189,6.544127849891956,-1.62,0.2824,-0.26,-1.4515,2.6905,-2.37,6.46,2.18,4.2909,1.34
2023-07,0.06282677292920907,0.5155419447387459,1.1422383066313995,1.4882341756745137,1.7759124082412152,0.57,-1.0095,4.11,-0.5918,1.4887,-3.98,3.21,-0.57,-0.6995,2.86
2023-08,-0.8234020304183793,-0.24571660119130892,0.5126469022838258,1.4472792384349455,2.5295246371227655,-2.37,5.0538,-1.06,-0.8323,-2.3035,3.77,-2.39,3.43,5.1629,-3.65
2023-09,-1.478031133469551,-1.1840836210917722,-0.9105538283633392,-0.7619001222262585,-0.5561903684670828,-0.83,3.0499,1.52,-0.5022,-0.1586,0.26,-5.24,1.86,3.3765,-1.8
2023-10,-0.012652064022041387,0.5287630248791346,1.0044177579269158,1.241599152165455,1.333310224991872,-0.66,4.6495,0.19,-0.3951,-2.6272,1.73,-3.19,2.46,5.771,-4.04
2023-11,3.006875479646261,3.617281190884976,4.629087798516691,5.692444824596161,6.9607505442314155,-1.0,-3.2768,1.64,-2.2334,-0.7873,2.75,8.84,-3.91,-3.8269,-0.12
2023-12,1.7477601829026772,1.9401868324485176,2.2662810834918026,2.8118721496864088,3.4959736006817423,1.32,-4.2574,4.94,0.4286,5.4177,-5.56,4.85,-3.07,-3.6554,7.32
